x	y	cut_x	y_label_idx
麻烦找下上星期三的网罗天下这个节目	TVProgram-Play	麻烦 找下 上 星期三 的 网罗 天下 这个 节目	8
CCTV3正在播放鸡毛飞上天快帮我搜索一下	TVProgram-Play	CCTV3 正在 播放 鸡毛 飞 上天 快 帮 我 搜索 一下	8
查找在中央台播出的廊桥遗梦	TVProgram-Play	查找 在 中央台 播出 的 廊桥遗梦	8
中央3套播出的综艺喜乐汇帮我预约播出一下	TVProgram-Play	中央 3 套 播出 的 综艺 喜乐 汇帮 我 预约 播出 一下	8
帮我播放正在直播的国际足球赛场-20-21赛季意甲联赛第38轮1	TVProgram-Play	帮 我 播放 正在 直播 的 国际足球 赛场 - 20 - 21 赛季 意甲 联赛 第 38 轮 1	8
乐思购物直播节目是在今天十八点播放吗帮我看下	TVProgram-Play	乐思 购物 直播 节目 是 在 今天 十八点 播放 吗 帮 我 看 下	8
打开中央14，给我女儿找下西游记	TVProgram-Play	打开 中央 14 ， 给 我 女儿 找下 西游记	8
换了人间-（四套）-16/40正在CCTV4直播观看一下吧	TVProgram-Play	换 了 人间 - （ 四套 ） - 16 / 40 正在 CCTV4 直播 观看 一下 吧	8
播放CCTV1正在直播的绝密使命	TVProgram-Play	播放 CCTV1 正在 直播 的 绝密 使命	8
昨天的电影台播的逗吧逗把街我没看到想再播放一下	TVProgram-Play	昨天 的 电影台 播 的 逗 吧 逗 把 街 我 没 看到 想 再 播放 一下	8
可以帮我找找今天播放的盛唐幻夜在哪个吗我想看下	TVProgram-Play	可以 帮 我 找 找 今天 播放 的 盛唐 幻夜 在 哪个 吗 我 想 看 下	8
回放上个礼拜三的江苏教育新闻。	TVProgram-Play	回放 上 个 礼拜三 的 江苏 教育 新闻 。	8
想看寰宇地理，帮我打开科教健康吧	TVProgram-Play	想 看 寰宇 地理 ， 帮 我 打开 科教 健康 吧	8
可以帮我看看今天的广西公共有什么电视剧看吗	TVProgram-Play	可以 帮 我 看看 今天 的 广西 公共 有 什么 电视剧 看 吗	8
谈及今年港姐是非多袁咏仪表示每年都有	TVProgram-Play	谈及 今年 港姐 是非 多 袁咏仪 表示 每年 都 有	8
查询广西都市今天有什么好节目可以看	TVProgram-Play	查询 广西 都市 今天 有 什么 好 节目 可以 看	8
今天的新闻说报是不是已经过了播放时间了帮我看下	TVProgram-Play	今天 的 新闻 说报 是不是 已经 过 了 播放 时间 了 帮 我 看 下	8
重庆卫视为什么在凌晨播出新世界	TVProgram-Play	重庆 卫视 为什么 在 凌晨 播出 新世界	8
松哥梅姐帮帮帮今天九点重播吗我想看下	TVProgram-Play	松哥 梅姐 帮帮 帮 今天 九点 重播 吗 我 想 看 下	8
能否播放5月22日的今日西安吗	TVProgram-Play	能否 播放 5 月 22 日 的 今日 西安 吗	8
5月26上午播出的兵器面面观-2021-90回放一下	TVProgram-Play	5 月 26 上午 播出 的 兵器 面面观 - 2021 - 90 回放 一下	8
对话大医生是不是在十点二十分有回放呀帮我看下	TVProgram-Play	对话 大 医生 是不是 在 十点 二十分 有 回放 呀 帮 我 看 下	8
回放刚刚在CCTV12结束播出的道德观察	TVProgram-Play	回放 刚刚 在 CCTV12 结束 播出 的 道德 观察	8
回放一下早上9点28播放的绝密使命第三集	TVProgram-Play	回放 一下 早上 9 点 28 播放 的 绝密 使命 第三集	8
中午十二点的新闻空间站播放过了吗帮我看下	TVProgram-Play	中午 十二点 的 新闻 空间站 播放 过 了 吗 帮 我 看 下	8
能否调到河南民生看看是不是在播放小莉帮忙大参考	TVProgram-Play	能否 调 到 河南 民生 看看 是不是 在 播放 小莉 帮忙 大 参考	8
CCTV4的中国文艺-2021-103播放	TVProgram-Play	CCTV4 的 中国 文艺 - 2021 - 103 播放	8
看完花漾剧场经山历海后接下来播放什么节目帮我看下	TVProgram-Play	看 完花漾 剧场 经山 历海后 接下来 播放 什么 节目 帮 我 看 下	8
郑州教育的信息时代今天六点播放么帮我看下	TVProgram-Play	郑州 教育 的 信息时代 今天 六点 播放 么 帮 我 看 下	8
3月22日的吉林新闻早报还能看回放吗我想看下	TVProgram-Play	3 月 22 日 的 吉林 新闻 早报 还 能 看 回放 吗 我 想 看 下	8
与健康同行是不是十二点四十分播放帮我看下	TVProgram-Play	与 健康 同行 是不是 十二点 四 十分 播放 帮 我 看 下	8
零点24播出的旅游景区天气预报再播放一遍	TVProgram-Play	零点 24 播出 的 旅游 景区 天气预报 再 播放 一遍	8
安徽国际昨天晚上十点是不是播放了非童凡响帮我看下	TVProgram-Play	安徽 国际 昨天晚上 十点 是不是 播放 了 非童 凡响 帮 我 看 下	8
天字号密令1点38播出的视频帮我查看一下	TVProgram-Play	天字号 密令 1 点 38 播出 的 视频 帮 我 查看 一下	8
湖南娱乐的烟雨斜阳播放过时间了吗帮我看下	TVProgram-Play	湖南 娱乐 的 烟雨 斜阳 播放 过 时间 了 吗 帮 我 看 下	8
北京卫视5月23的午间节目有哪些	TVProgram-Play	北京 卫视 5 月 23 的 午间 节目 有 哪些	8
我想查看4月30号的广西影视有什么令人心动的电影帮我看下	TVProgram-Play	我 想 查看 4 月 30 号 的 广西 影视 有 什么 令人 心动 的 电影 帮 我 看 下	8
打开娱乐频道看看正在播出的神龙策2	TVProgram-Play	打开 娱乐 频道 看看 正在 播出 的 神龙 策 2	8
我想回看凌晨两点的新闻大求真	TVProgram-Play	我 想 回 看 凌晨 两点 的 新闻 大 求真	8
播放现在正在中央少儿频道播出的动漫世界	TVProgram-Play	播放 现在 正在 中央 少儿 频道 播出 的 动漫 世界	8
今天的江苏影视有什么适合儿童看的节目吗帮我看下	TVProgram-Play	今天 的 江苏 影视 有 什么 适合 儿童 看 的 节目 吗 帮 我 看 下	8
播放中央十昨天的晚间新闻	TVProgram-Play	播放 中央 十 昨天 的 晚间新闻	8
下午播放的都市新女报晚上还有重播吗帮我看下	TVProgram-Play	下午 播放 的 都市 新 女报 晚上 还有 重播 吗 帮 我 看 下	8
第七届特步东南劲爆音乐榜谢霆锋有获奖吗	TVProgram-Play	第七届 特步 东南 劲 爆 音乐榜 谢霆锋 有 获奖 吗	8
看一下广东国际的英语新闻节目	TVProgram-Play	看 一下 广东 国际 的 英语 新闻节目	8
你好俄罗斯是不是在黑龙江卫视播放帮我看下	TVProgram-Play	你好 俄罗斯 是不是 在 黑龙江 卫视 播放 帮 我 看 下	8
合肥新闻的晚间播报在六点零一分播是吗帮我看下	TVProgram-Play	合肥 新闻 的 晚间 播报 在 六点 零 一分 播是 吗 帮 我 看 下	8
中央1套19.00有啥好节目没帮我看下	TVProgram-Play	中央 1 套 19.00 有 啥 好 节目 没帮 我 看 下	8
合肥电视剧的娱乐现场快开始了，帮我转到娱乐现场吧	TVProgram-Play	合肥 电视剧 的 娱乐 现场 快 开始 了 ， 帮 我 转到 娱乐 现场 吧	8
陕西四套昨天非常派给我重播一下	TVProgram-Play	陕西 四套 昨天 非常 派 给 我 重播 一下	8
CCTV7国防军事频道5月20的视频查询一下有哪些节目	TVProgram-Play	CCTV7 国防 军事 频道 5 月 20 的 视频 查询 一下 有 哪些 节目	8
中央9的藏着的森林还有的看吗帮我看下	TVProgram-Play	中央 9 的 藏 着 的 森林 还有 的 看 吗 帮 我 看 下	8
查看一下昨天CCTV11戏曲播放了哪些节目	TVProgram-Play	查看 一下 昨天 CCTV11 戏曲 播放 了 哪些 节目	8
昨天晚上八点的新闻简报帮我打开下	TVProgram-Play	昨天晚上 八点 的 新闻简报 帮 我 打开 下	8
云南少儿是不是正在播着宝贝爱动画帮我看下	TVProgram-Play	云南 少儿 是不是 正在 播着 宝贝 爱 动画 帮 我 看 下	8
给妹妹打开卡通卫视喜羊羊嘻哈闯世界	TVProgram-Play	给 妹妹 打开 卡通 卫视 喜羊 羊嘻哈 闯世界	8
湖南卫视的今天的鲜厨100第二季播放一下	TVProgram-Play	湖南卫视 的 今天 的 鲜厨 100 第二季 播放 一下	8
回放昨天下午4点在CCTV11播出的青春戏苑	TVProgram-Play	回放 昨天下午 4 点 在 CCTV11 播出 的 青春 戏苑	8
在7点59播出的综艺喜乐汇-2021-586回播一下	TVProgram-Play	在 7 点 59 播出 的 综艺 喜乐 汇 - 2021 - 586 回播 一下	8
帮我查找一下CCTV1的动物世界-2021-103	TVProgram-Play	帮 我 查找 一下 CCTV1 的 动物 世界 - 2021 - 103	8
今天的新闻联播播了吗帮我看下	TVProgram-Play	今天 的 新闻联播 播 了 吗 帮 我 看 下	8
看一下山东少儿的熊出没怪兽计划	TVProgram-Play	看 一下 山东 少儿 的 熊出没 怪兽 计划	8
早上播放过的红娘子在哪个播放的帮我看下	TVProgram-Play	早上 播放 过 的 红娘子 在 哪个 播放 的 帮 我 看 下	8
在电视剧频道播出的小舍得帮我回放一下	TVProgram-Play	在 电视剧 频道 播出 的 小 舍得 帮 我 回放 一下	8
湖南导视的活过九十九讲的是什么呢我想看下	TVProgram-Play	湖南 导视 的 活过 九十九 讲 的 是 什么 呢 我 想 看 下	8
昨天的体坛快讯回放一下吧	TVProgram-Play	昨天 的 体坛 快讯 回放 一下 吧	8
今天的经济频道都有些什么节目我想看下	TVProgram-Play	今天 的 经济 频道 都 有些 什么 节目 我 想 看 下	8
17号的湖南新闻联播还能再回放吗帮我看下	TVProgram-Play	17 号 的 湖南 新闻联播 还 能 再 回放 吗 帮 我 看 下	8
凌晨五点的万家灯火可以回放下吗我想看下	TVProgram-Play	凌晨 五点 的 万家灯火 可以 回 放下 吗 我 想 看 下	8
今晚十点后云南影视播放什么节目帮我看下	TVProgram-Play	今晚 十点 后 云南 影视 播放 什么 节目 帮 我 看 下	8
断喉弩关注草根成名路小人物凸显大情怀	TVProgram-Play	断喉 弩 关注 草根 成名 路 小人物 凸显 大 情怀	8
广西卫视现在播放的是广西新闻吗帮我看下	TVProgram-Play	广西 卫视 现在 播放 的 是 广西 新闻 吗 帮 我 看 下	8
CCTV8电视剧频道5月26都播出过哪些电视剧呢	TVProgram-Play	CCTV8 电视剧 频道 5 月 26 都 播出 过 哪些 电视剧 呢	8
今天的中国城市报道是不是五点帮我看下	TVProgram-Play	今天 的 中国 城市 报道 是不是 五点 帮 我 看 下	8
我想再看一遍零点播放的嗨我的新家	TVProgram-Play	我 想 再 看一遍 零点 播放 的 嗨 我 的 新家	8
真事纪事播完接下来是不是美食娱乐面对面	TVProgram-Play	真 事 纪事 播完 接下来 是不是 美食 娱乐 面对面	8
今天早上的父母爱情还有播吗帮我看下	TVProgram-Play	今天 早上 的 父母 爱情 还有 播 吗 帮 我 看 下	8
安徽卫视正在播放创业中国人吗帮我看下	TVProgram-Play	安徽 卫视 正在 播放 创业 中国 人 吗 帮 我 看 下	8
调到河南卫视看看河南新闻联播可以吗我想看下	TVProgram-Play	调 到 河南 卫视 看看 河南 新闻联播 可以 吗 我 想 看 下	8
我想回看昨晚的寰宇地理	TVProgram-Play	我 想 回 看 昨晚 的 寰宇 地理	8
有声小说斗罗大陆给我播一下	TVProgram-Play	有声 小说 斗罗 大陆 给 我播 一下	8
我想看山西公共的早间咨迅帮我找一下	TVProgram-Play	我 想 看 山西 公共 的 早间 咨迅 帮 我 找 一下	8
给我打开我体育正在播放的节目	TVProgram-Play	给 我 打开 我 体育 正在 播放 的 节目	8
放浙江卫视6点20播出的今日聚焦	TVProgram-Play	放 浙江 卫视 6 点 20 播出 的 今日 聚焦	8
我想再追一下经济放的我是大赢家帮我找一下	TVProgram-Play	我 想 再 追 一下 经济 放 的 我 是 大赢家 帮 我 找 一下	8
今天上午CCTV1播放的有什么节目	TVProgram-Play	今天上午 CCTV1 播放 的 有 什么 节目	8
打开江苏卫视的父母爱情看一下	TVProgram-Play	打开 江苏 卫视 的 父母 爱情 看 一下	8
打开中央电视体育赛事，看看体育新闻	TVProgram-Play	打开 中央 电视 体育赛事 ， 看看 体育新闻	8
可以帮我在广西科教查找百变校巴之超学先锋吗我想看下	TVProgram-Play	可以 帮 我 在 广西 科教 查找 百变 校巴 之 超学 先锋 吗 我 想 看 下	8
CCTV7正在直播的炮神40/40帮我切换一下	TVProgram-Play	CCTV7 正在 直播 的 炮神 40 / 40 帮 我 切换 一下	8
查看昨天9点广西卫视播放的是什么节目	TVProgram-Play	查看 昨天 9 点 广西 卫视 播放 的 是 什么 节目	8
帮我回放5月12日的财经的开门大吉	TVProgram-Play	帮 我 回放 5 月 12 日 的 财经 的 开门 大吉	8
余男六万拍得限量版笔记本善款重建熊猫家园	TVProgram-Play	余 男 六万 拍 得 限量版 笔记本 善款 重建 熊猫 家园	8
给我打开江苏优漫卡通卫视的新大头儿子小头爸爸	TVProgram-Play	给 我 打开 江苏 优漫 卡通 卫视 的 新 大头 儿子 小 头 爸爸	8
卡通的玩名堂还是每天五点半开播吗给我打开播放吧	TVProgram-Play	卡通 的 玩 名堂 还是 每天 五点 半 开播 吗 给 我 打开 播放 吧	8
回播湖南综合狼烟遍地	TVProgram-Play	回播 湖南 综合 狼烟 遍地	8
生活家装攻略是在北京生活播放吗帮我看下	TVProgram-Play	生活 家装 攻略 是 在 北京 生活 播放 吗 帮 我 看 下	8
劳动节那天，江苏卫视有什么吸引人的节目吗帮我看下	TVProgram-Play	劳动节 那天 ， 江苏 卫视 有 什么 吸引 人 的 节目 吗 帮 我 看 下	8
山东生活十点钟有什么节目可以看帮我看下	TVProgram-Play	山东 生活 十点钟 有 什么 节目 可以 看帮 我 看 下	8
都市路剧场十一点播放完毕后紧接着播放什么节目帮我看下	TVProgram-Play	都市 路 剧场 十一点 播放 完毕 后 紧接着 播放 什么 节目 帮 我 看 下	8
可以帮我在广西科教查找百变校巴之超学先锋吗我想看下	TVProgram-Play	可以 帮 我 在 广西 科教 查找 百变 校巴 之 超学 先锋 吗 我 想 看 下	8
麻烦推送下今晚的广东珠江的节目	TVProgram-Play	麻烦 推送 下 今晚 的 广东 珠江 的 节目	8
公共正在播放的节目是什么帮我看下	TVProgram-Play	公共 正在 播放 的 节目 是 什么 帮 我 看 下	8
有声小说竞技女孩给我播一下	TVProgram-Play	有声 小说 竞技 女孩 给 我播 一下	8
我想知道世界战史这个节目是在哪个频道播出的	TVProgram-Play	我 想 知道 世界 战史 这个 节目 是 在 哪个 频道 播出 的	8
搜索社会与法频道播出的法律大讲堂往期视频	TVProgram-Play	搜索 社会 与 法 频道 播出 的 法律 大讲堂 往期 视频	8
5月13号在中央8套播出的朝闻天下帮我播出一下	TVProgram-Play	5 月 13 号 在 中央 8 套 播出 的 朝闻 天下 帮 我 播出 一下	8
帮我打开贵州公共吧，看看现在播放什么电视剧	TVProgram-Play	帮 我 打开 贵州 公共 吧 ， 看看 现在 播放 什么 电视剧	8
星期四的优漫星未来还能看回放吗帮我看下	TVProgram-Play	星期四 的 优漫星 未来 还 能 看 回放 吗 帮 我 看 下	8
想了解一下昨天的今日关注，给我回放一下吧	TVProgram-Play	想 了解 一下 昨天 的 今日 关注 ， 给 我 回放 一下 吧	8
我想重新看一下综合台播出的鱼味男孩	TVProgram-Play	我 想 重新 看 一下 综合 台 播出 的 鱼味 男孩	8
查看国防军事频道破阵的往期视频	TVProgram-Play	查看 国防 军事 频道 破阵 的 往期 视频	8
帮我打开哈尔滨娱乐，我想看食美全橙	TVProgram-Play	帮 我 打开 哈尔滨 娱乐 ， 我 想 看 食美全 橙	8
回放6点32在CCTV10播出的探索·发现-2021-150	TVProgram-Play	回放 6 点 32 在 CCTV10 播出 的 探索 · 发现 - 2021 - 150	8
广西都市4月21日上午八点播放的是什么节目我想看下	TVProgram-Play	广西 都市 4 月 21 日 上午 八点 播放 的 是 什么 节目 我 想 看 下	8
我想查看4月30号的广西影视有什么令人心动的电影	TVProgram-Play	我 想 查看 4 月 30 号 的 广西 影视 有 什么 令人 心动 的 电影	8
CCTV1在2点31的晚间新闻回放一下可以吗	TVProgram-Play	CCTV1 在 2 点 31 的 晚间新闻 回放 一下 可以 吗	8
帮我打开青海卫视，我想看下青海新闻联播今天报道了什么新闻	TVProgram-Play	帮 我 打开 青海 卫视 ， 我 想 看 下 青海 新闻联播 今天 报道 了 什么 新闻	8
回放贵州新闻联播昨晚内容	TVProgram-Play	回放 贵州 新闻联播 昨晚 内容	8
云南新闻联播十点钟就结束了吗我还想看看	TVProgram-Play	云南 新闻联播 十点钟 就 结束 了 吗 我 还 想 看看	8
帮我打开早上的早安哈尔滨吧	TVProgram-Play	帮 我 打开 早上 的 早安 哈尔滨 吧	8
这周星期五下午三点的东方卫视有什么节目看帮我看下	TVProgram-Play	这 周 星期五 下午 三点 的 东方 卫视 有 什么 节目 看帮 我 看 下	8
有声小说穿到明朝考科举给我放一下	TVProgram-Play	有声 小说 穿 到 明朝 考 科举 给 我 放 一下	8
CCTV3播出的文化十分往期视频回放一下	TVProgram-Play	CCTV3 播出 的 文化 十分 往期 视频 回放 一下	8
回放昨天少儿台播出的小小智慧树	TVProgram-Play	回放 昨天 少儿 台 播出 的 小小 智慧 树	8
帮我打开吉林都市回放守望都市早间版	TVProgram-Play	帮 我 打开 吉林 都市 回放 守望 都市 早间 版	8
随便打开今天的江苏卫视的一个节目	TVProgram-Play	随便 打开 今天 的 江苏 卫视 的 一个 节目	8
可以帮我找找今天播放的盛唐幻夜在哪个吗我想看下	TVProgram-Play	可以 帮 我 找 找 今天 播放 的 盛唐 幻夜 在 哪个 吗 我 想 看 下	8
能不能帮我打开济南生活，我想看下下午有什么节目让我打发下时间	TVProgram-Play	能 不能 帮 我 打开 济南 生活 ， 我 想 看 下 下午 有 什么 节目 让 我 打发 下 时间	8
美丽新风尚今晚21点44分还是在安徽经济生活播出吗帮我看下	TVProgram-Play	美丽 新风尚 今晚 21 点 44 分 还是 在 安徽 经济 生活 播出 吗 帮 我 看 下	8
回放5月21日的西安新闻综合的直播西安	TVProgram-Play	回放 5 月 21 日 的 西安 新闻 综合 的 直播 西安	8
能否帮我看看今天广西公共活力剧场有什么	TVProgram-Play	能否 帮 我 看看 今天 广西 公共 活力 剧场 有 什么	8
现在下午五点了，评书大会快开始了耶	TVProgram-Play	现在 下午 五点 了 ， 评书 大会 快 开始 了 耶	8
打开江苏教育，想看下江南文脉了解江南文化	TVProgram-Play	打开 江苏 教育 ， 想 看 下 江南 文脉 了解 江南 文化	8
快帮我回放湖南卫视5月27上午播出的我是大美人	TVProgram-Play	快 帮 我 回放 湖南卫视 5 月 27 上午 播出 的 我 是 大美人	8
CCTV8电视剧频道正在直播哪个节目搜索并播放	TVProgram-Play	CCTV8 电视剧 频道 正在 直播 哪个 节目 搜索 并 播放	8
回放一下3点17播出的艺览天下-2021-19	TVProgram-Play	回放 一下 3 点 17 播出 的 艺览 天下 - 2021 - 19	8
一站到底还在江苏卫视播吗帮我看下	TVProgram-Play	一站 到底 还 在 江苏 卫视 播 吗 帮 我 看 下	8
5月22日播放的法治第一线今天有重播吧	TVProgram-Play	5 月 22 日 播放 的 法治 第一线 今天 有 重播 吧	8
切换到正在直播的向幸福出发-2021-20	TVProgram-Play	切换 到 正在 直播 的 向 幸福 出发 - 2021 - 20	8
喵多哩新剧场是不是在10点就结束了帮我看下	TVProgram-Play	喵 多 哩 新 剧场 是不是 在 10 点 就 结束 了 帮 我 看 下	8
帮我打开吉林综艺看看有什么依据节目看	TVProgram-Play	帮 我 打开 吉林 综艺 看看 有 什么 依据 节目 看	8
云南娱乐九点钟到十点钟播放什么节目帮我看下	TVProgram-Play	云南 娱乐 九点钟 到 十点钟 播放 什么 节目 帮 我 看 下	8
能否帮我看看今天广西公共活力剧场有什么	TVProgram-Play	能否 帮 我 看看 今天 广西 公共 活力 剧场 有 什么	8
回放一下5月26上午播出的远方的家2021-53	TVProgram-Play	回放 一下 5 月 26 上午 播出 的 远方 的 家 2021 - 53	8
山东卫视播完问政山东后会播放什么节目帮我看下	TVProgram-Play	山东 卫视 播完 问政 山东 后 会 播放 什么 节目 帮 我 看 下	8
想看主播有情，今天晚上还播吗帮我看下	TVProgram-Play	想 看主播 有情 ， 今天 晚上 还播 吗 帮 我 看 下	8
八点二十八分的有啥说啥文旅郑州还能重播不帮我看下	TVProgram-Play	八点 二十八分 的 有 啥 说 啥 文旅 郑州 还 能 重播 不帮 我 看 下	8
昨天9点30左右在中央9套播出的跨过鸭绿江帮我放一下	TVProgram-Play	昨天 9 点 30 左右 在 中央 9 套 播出 的 跨过 鸭绿江 帮 我 放 一下	8
5月1日的今日说法帮忙打开一下。	TVProgram-Play	5 月 1 日 的 今日说法 帮忙 打开 一下 。	8
妻子的浪漫旅行在哪个频道播出帮忙搜搜	TVProgram-Play	妻子 的 浪漫 旅行 在 哪个 频道 播出 帮忙 搜 搜	8
热血江湖V二点一版本主角简介	TVProgram-Play	热血 江湖 V 二点 一 版本 主角 简介	8
快乐生活一点通昨天有播放吗帮我看下	TVProgram-Play	快乐 生活 一点 通 昨天 有 播放 吗 帮 我 看 下	8
大生活家每天都会在七点四十分播放吗我想看下	TVProgram-Play	大 生活 家 每天 都 会 在 七点 四 十分 播放 吗 我 想 看 下	8
山西社会与法治的公民与法给我播放下	TVProgram-Play	山西 社会 与 法治 的 公民 与 法 给 我 播放 下	8
十点半的环球综艺有什么综艺看	TVProgram-Play	十点 半 的 环球 综艺 有 什么 综艺 看	8
帮我回放国防军事频道兵器面面观-2021-90节目	TVProgram-Play	帮 我 回放 国防 军事 频道 兵器 面面观 - 2021 - 90 节目	8
这周五下午四点的勇者胜播放了吗帮我看下	TVProgram-Play	这 周五 下午 四点 的 勇者胜 播放 了 吗 帮 我 看 下	8
