x	y	cut_x	y_label_idx
我需要你提醒我7:10出门	Alarm-Update	我 需要 你 提醒 我 7 : 10 出门	0
开启明天10点35分的闹钟	Alarm-Update	开启 明天 10 点 35 分 的 闹钟	0
能否将17点40的闹钟修改成16:20	Alarm-Update	能否 将 17 点 40 的 闹钟 修改 成 16 : 20	0
今天10点的闹钟我现在想要你给我设好	Alarm-Update	今天 10 点 的 闹钟 我 现在 想要 你 给 我 设好	0
今天下午三点的提醒定好了么	Alarm-Update	今天下午 三点 的 提醒 定好 了 么	0
今天下午3点的提醒改下铃声	Alarm-Update	今天下午 3 点 的 提醒 改 下 铃声	0
立即设置一个9点提醒我关灯的闹铃	Alarm-Update	立即 设置 一个 9 点 提醒 我 关灯 的 闹铃	0
我明天下午的闹钟取消	Alarm-Update	我 明天 下午 的 闹钟 取消	0
请不要忘记通知我在5月30号去打狂犬疫苗	Alarm-Update	请 不要 忘记 通知 我 在 5 月 30 号 去 打 狂犬 疫苗	0
取消今天晚上9点的那个提醒	Alarm-Update	取消 今天 晚上 9 点 的 那个 提醒	0
立刻新建一个备忘录3:50提醒我放鞭炮	Alarm-Update	立刻 新建 一个 备忘录 3 : 50 提醒 我 放鞭炮	0
每周末上午去学游泳，闹钟叫我	Alarm-Update	每 周末 上午 去学 游泳 ， 闹钟 叫 我	0
创建一个周六晚上8点跟朋友去看电影的闹钟。	Alarm-Update	创建 一个 周六 晚上 8 点 跟 朋友 去 看 电影 的 闹钟 。	0
星期天下午3点的时候不要再提醒我看极寒风暴	Alarm-Update	星期天 下午 3 点 的 时候 不要 再 提醒 我 看 极寒 风暴	0
建立提醒5月19号上网课	Alarm-Update	建立 提醒 5 月 19 号 上网 课	0
以后不用每天提醒我学习了	Alarm-Update	以后 不用 每天 提醒 我 学习 了	0
创建明天晚上9点看直播的日程	Alarm-Update	创建 明天 晚上 9 点 看 直播 的 日程	0
请把7月10号到7月29号的日程全部删除	Alarm-Update	请 把 7 月 10 号 到 7 月 29 号 的 日程 全部 删除	0
帮我创建后天中午两点取快递的日程	Alarm-Update	帮 我 创建 后天 中午 两点 取 快递 的 日程	0
你在早上九点的时候提醒我装电话卡	Alarm-Update	你 在 早上 九点 的 时候 提醒 我装 电话卡	0
设置一个明天早上9点去参加朋友婚礼的闹钟。	Alarm-Update	设置 一个 明天 早上 9 点去 参加 朋友 婚礼 的 闹钟 。	0
提醒我周日上午8点去交电费	Alarm-Update	提醒 我 周日 上午 8 点去 交 电费	0
6:25提醒我去拿饭盒删除这个提醒	Alarm-Update	6 : 25 提醒 我 去 拿 饭盒 删除 这个 提醒	0
不要忘了在18点半提醒我打微信电话给小明	Alarm-Update	不要 忘 了 在 18 点半 提醒 我 打 微信 电话 给 小明	0
今天4点40的闹钟帮我删除	Alarm-Update	今天 4 点 40 的 闹钟 帮 我 删除	0
明天一定要记得提醒我买水票	Alarm-Update	明天 一定 要 记得 提醒 我 买 水票	0
设置20号上午看车展的闹钟	Alarm-Update	设置 20 号 上午 看 车展 的 闹钟	0
帮我创建一个12号上午9点参加姥姥的生日宴的闹钟。	Alarm-Update	帮 我 创建 一个 12 号 上午 9 点 参加 姥姥 的 生日 宴 的 闹钟 。	0
3月10号下午三点的提醒请不要提醒我	Alarm-Update	3 月 10 号 下午 三点 的 提醒 请 不要 提醒 我	0
我想你帮我记住5月22号是我妈妈生日	Alarm-Update	我 想 你 帮 我 记住 5 月 22 号 是 我 妈妈 生日	0
只打开今天下午的闹钟	Alarm-Update	只 打开 今天下午 的 闹钟	0
增加一个早上11:30提醒我交停车费的备忘录	Alarm-Update	增加 一个 早上 11 : 30 提醒 我交 停车费 的 备忘录	0
在13:30通知我关闭火影忍者	Alarm-Update	在 13 : 30 通知 我 关闭 火影忍者	0
设置明天晚上10点上淘宝抢东西的闹钟。	Alarm-Update	设置 明天 晚上 10 点上 淘宝 抢 东西 的 闹钟 。	0
提醒我周末下午5点见男友。	Alarm-Update	提醒 我 周末 下午 5 点见 男友 。	0
5月30号3:10给我定个闹钟	Alarm-Update	5 月 30 号 3 : 10 给 我定 个 闹钟	0
定周三早上8点的闹钟	Alarm-Update	定 周三 早上 8 点 的 闹钟	0
明天中午12点跟朋友去吃饭的闹钟帮我定一下。	Alarm-Update	明天 中午 12 点 跟 朋友 去 吃饭 的 闹钟 帮 我定 一下 。	0
三月初一妈妈生日的闹钟	Alarm-Update	三月初 一 妈妈 生日 的 闹钟	0
工作日早上9点的闹钟给我设置好了没有	Alarm-Update	工作日 早上 9 点 的 闹钟 给 我 设置 好 了 没有	0
设置星期日下午5:30的日程	Alarm-Update	设置 星期日 下午 5 : 30 的 日程	0
你现在可以给我建一个13号去西直门医院的提醒么？	Alarm-Update	你 现在 可以 给 我建 一个 13 号 去 西直门 医院 的 提醒 么 ？	0
6月2号下午1点到6点的提醒并全部删除	Alarm-Update	6 月 2 号 下午 1 点到 6 点 的 提醒 并 全部 删除	0
后天下午3点给妈妈做皮肤护理的闹铃帮我开启一下吧。	Alarm-Update	后天 下午 3 点 给 妈妈 做 皮肤 护理 的 闹铃 帮 我 开启 一下 吧 。	0
能不能帮我设置5月30号提醒我打油	Alarm-Update	能 不能 帮 我 设置 5 月 30 号 提醒 我 打油	0
帮我开启一下周四上午10点参加讲座的行程。	Alarm-Update	帮 我 开启 一 下周四 上午 10 点 参加 讲座 的 行程 。	0
明早十点的时候，请不要忘了提醒我抢票	Alarm-Update	明早 十点 的 时候 ， 请 不要 忘 了 提醒 我 抢票	0
帮忙记一下2月1号看春晚	Alarm-Update	帮忙 记 一下 2 月 1 号 看 春晚	0
农历9月初八提醒我一下我妈妈要出国	Alarm-Update	农历 9 月 初八 提醒 我 一下 我 妈妈 要 出国	0
创建周日下午2点去医院复查的日程	Alarm-Update	创建 周日 下午 2 点去 医院 复查 的 日程	0
今天下午16:59定个闹钟	Alarm-Update	今天下午 16 : 59 定个 闹钟	0
周二上午9点45去医院打疫苗的提醒制定一下。	Alarm-Update	周二 上午 9 点 45 去 医院 打 疫苗 的 提醒 制定 一下 。	0
明天提醒我去接机	Alarm-Update	明天 提醒 我 去 接机	0
帮我定一个周六上午8点去图书馆的闹钟。	Alarm-Update	帮 我定 一个 周六 上午 8 点去 图书馆 的 闹钟 。	0
创建25号去上海参加婚礼的日程	Alarm-Update	创建 25 号 去 上海 参加 婚礼 的 日程	0
你可以在2月10号提醒我给哥哥送礼物吗？	Alarm-Update	你 可以 在 2 月 10 号 提醒 我 给 哥哥 送礼物 吗 ？	0
不要把5月20号上午的备忘录全部删除	Alarm-Update	不要 把 5 月 20 号 上午 的 备忘录 全部 删除	0
将7月12号的备忘录修改到4月27号提醒	Alarm-Update	将 7 月 12 号 的 备忘录 修改 到 4 月 27 号 提醒	0
在周五早上提醒我学习英语	Alarm-Update	在 周五 早上 提醒 我 学习 英语	0
帮我关闭6月10号至7月10的备忘录	Alarm-Update	帮 我 关闭 6 月 10 号 至 7 月 10 的 备忘录	0
你不用在明天11点的时候叫我去吃自助餐	Alarm-Update	你 不用 在 明天 11 点 的 时候 叫 我 去 吃 自助餐	0
13:20起床去游泳	Alarm-Update	13 : 20 起床 去 游泳	0
能不能帮我将5月1号的备忘录修改成4月29号	Alarm-Update	能 不能 帮 我 将 5 月 1 号 的 备忘录 修改 成 4 月 29 号	0
不要忘了提醒我拿CPU在明天早上8:40的时候	Alarm-Update	不要 忘 了 提醒 我 拿 CPU 在 明天 早上 8 : 40 的 时候	0
不要帮我关闭明天9点的闹钟	Alarm-Update	不要 帮 我 关闭 明天 9 点 的 闹钟	0
不要将今天晚上5点的闹钟删除	Alarm-Update	不要 将 今天 晚上 5 点 的 闹钟 删除	0
能不能马上帮我将5月8号的提醒修改成4月29号	Alarm-Update	能 不能 马上 帮 我 将 5 月 8 号 的 提醒 修改 成 4 月 29 号	0
两个月后去广州开会，提醒我哦	Alarm-Update	两个 月 后 去 广州 开会 ， 提醒 我 哦	0
把后天下午两点钟跟朋友谈生意的闹钟设定好。	Alarm-Update	把 后天 下午 两点钟 跟 朋友 谈 生意 的 闹钟 设定 好 。	0
请不要在5点通知我上网	Alarm-Update	请 不要 在 5 点 通知 我 上网	0
帮我记一下4月30号提醒我去开发票	Alarm-Update	帮 我 记 一下 4 月 30 号 提醒 我 去 开发票	0
帮我设置周六下午1点去进货的闹钟。	Alarm-Update	帮 我 设置 周六 下午 1 点去 进货 的 闹钟 。	0
9点叫我起床	Alarm-Update	9 点 叫 我 起床	0
我弟周六上午要开家长会，闹钟一定要提醒	Alarm-Update	我弟 周六 上午 要开 家长会 ， 闹钟 一定 要 提醒	0
是否可以将9月9号去广东的这个提醒取消了	Alarm-Update	是否 可以 将 9 月 9 号 去 广东 的 这个 提醒 取消 了	0
帮我设置一个8号上午9点挖野菜的闹钟。	Alarm-Update	帮 我 设置 一个 8 号 上午 9 点 挖 野菜 的 闹钟 。	0
设置一个8号下午2点去驾校练车的闹钟。	Alarm-Update	设置 一个 8 号 下午 2 点去 驾校 练车 的 闹钟 。	0
你看能不能在两点的时候提醒我见周主任	Alarm-Update	你 看 能 不能 在 两点 的 时候 提醒 我见 周 主任	0
能不能5点的时候提醒我喝中药	Alarm-Update	能 不能 5 点 的 时候 提醒 我 喝 中药	0
请你增加一个11月13号的备忘录	Alarm-Update	请 你 增加 一个 11 月 13 号 的 备忘录	0
请提醒我明天上午十点把复印件签字拿回来	Alarm-Update	请 提醒 我 明天 上午 十点 把 复印件 签字 拿 回来	0
我命令你给我设置一个明天上午8点上课的闹钟。	Alarm-Update	我 命令 你 给 我 设置 一个 明天 上午 8 点 上课 的 闹钟 。	0
29号去买书你不要忘了提醒我哦	Alarm-Update	29 号 去 买 书 你 不要 忘 了 提醒 我 哦	0
设置一个周四上午去开家长会的日程	Alarm-Update	设置 一个 周四 上午 去 开 家长会 的 日程	0
请将明天9点的闹钟关闭	Alarm-Update	请 将 明天 9 点 的 闹钟 关闭	0
帮我创建下周五上午8点休年假的闹铃。	Alarm-Update	帮 我 创建 下周五 上午 8 点休 年 假 的 闹铃 。	0
你现在帮我记一下1月1号10点出门去火车站	Alarm-Update	你 现在 帮 我 记 一下 1 月 1 号 10 点 出门 去 火车站	0
后天上午9点千万记得叫我给沈如香订货	Alarm-Update	后天 上午 9 点 千万 记得 叫 我 给 沈如香 订货	0
我命令你给我定一个23号下午3点半订票的闹钟。	Alarm-Update	我 命令 你 给 我定 一个 23 号 下午 3 点半 订票 的 闹钟 。	0
把2022年4月10号的提醒改成4月16号提醒可以吗	Alarm-Update	把 2022 年 4 月 10 号 的 提醒 改成 4 月 16 号 提醒 可以 吗	0
请给我提醒6号九点看奥运会开幕式	Alarm-Update	请 给 我 提醒 6 号 九点 看 奥运会 开幕式	0
我要你把明天上午的提醒全部取消	Alarm-Update	我要 你 把 明天 上午 的 提醒 全部 取消	0
快帮我创建明天下午2点10分打羽毛球的闹钟。	Alarm-Update	快 帮 我 创建 明天 下午 2 点 10 分打 羽毛球 的 闹钟 。	0
把3月10号买电脑的提醒改到3月20号提醒	Alarm-Update	把 3 月 10 号 买 电脑 的 提醒 改到 3 月 20 号 提醒	0
关闭今天4点的闹钟	Alarm-Update	关闭 今天 4 点 的 闹钟	0
制定个今天下午5点去蜜雪冰城喝奶茶的闹钟。	Alarm-Update	制定 个 今天下午 5 点去 蜜雪 冰城 喝 奶茶 的 闹钟 。	0
提醒我周一晚上12点看你好，李焕英电影首映。	Alarm-Update	提醒 我 周一 晚上 12 点 看 你好 ， 李焕英 电影 首映 。	0
能不能将3月10号的提醒改成每周二提醒	Alarm-Update	能 不能 将 3 月 10 号 的 提醒 改成 每周 二 提醒	0
设置未来10天连续提醒我学习签到	Alarm-Update	设置 未来 10 天 连续 提醒 我 学习 签到	0
帮我设置连续20天提醒我打卡	Alarm-Update	帮 我 设置 连续 20 天 提醒 我 打卡	0
8月20号和29号的日程提前删除	Alarm-Update	8 月 20 号 和 29 号 的 日程 提前 删除	0
是否可以帮我将5月6号的备忘录修改成5月29号	Alarm-Update	是否 可以 帮 我 将 5 月 6 号 的 备忘录 修改 成 5 月 29 号	0
天气预报说明天要下雨别忘了明天提醒我带伞	Alarm-Update	天气预报 说 明天 要 下雨 别忘了 明天 提醒 我 带 伞	0
你为何在今晚七点没有提醒我拿身份证	Alarm-Update	你 为何 在 今晚 七点 没有 提醒 我 拿 身份证	0
5号去超市购物的提醒不用再提醒了	Alarm-Update	5 号 去 超市 购物 的 提醒 不用 再 提醒 了	0
请帮我设定后天下午4点去配眼镜的提醒。	Alarm-Update	请 帮 我 设定 后天 下午 4 点去 配眼镜 的 提醒 。	0
提醒我下午1点去打麻将的闹钟	Alarm-Update	提醒 我 下午 1 点去 打麻将 的 闹钟	0
马上帮我建一个备忘录5月7日通知我网上可以报名三支一扶了	Alarm-Update	马上 帮 我建 一个 备忘录 5 月 7 日 通知 我 网上 可以 报名 三支 一扶 了	0
给我建一个后天下午6点的闹钟	Alarm-Update	给 我建 一个 后天 下午 6 点 的 闹钟	0
你帮我删除6月20号的备忘录，新建一个7月10号的备忘录	Alarm-Update	你 帮 我 删除 6 月 20 号 的 备忘录 ， 新建 一个 7 月 10 号 的 备忘录	0
等下12点提醒我要睡觉	Alarm-Update	等 下 12 点 提醒 我要 睡觉	0
今天下午11点删除闹钟	Alarm-Update	今天下午 11 点 删除 闹钟	0
是否可以帮我将今天晚上9点提醒改成每天提醒	Alarm-Update	是否 可以 帮 我 将 今天 晚上 9 点 提醒 改成 每天 提醒	0
在20分钟后喊我关闭番茄小说	Alarm-Update	在 20 分钟 后 喊 我 关闭 番茄 小说	0
尽快设置一个5号下午1点比赛的闹钟。	Alarm-Update	尽快 设置 一个 5 号 下午 1 点 比赛 的 闹钟 。	0
请不要忘记在11号建立提醒发快递	Alarm-Update	请 不要 忘记 在 11 号 建立 提醒 发 快递	0
15号下午两点钟跟妈妈去泡温泉的行程设置一下。	Alarm-Update	15 号 下午 两点钟 跟 妈妈 去 泡温泉 的 行程 设置 一下 。	0
取消13点的闹铃，然后建一个19点的闹钟	Alarm-Update	取消 13 点 的 闹铃 ， 然后 建 一个 19 点 的 闹钟	0
你能明天60分钟的时候叫我吗	Alarm-Update	你 能 明天 60 分钟 的 时候 叫 我 吗	0
明天下午3点不要提醒我开会	Alarm-Update	明天 下午 3 点 不要 提醒 我 开会	0
取消每天早上的提醒事宜	Alarm-Update	取消 每天 早上 的 提醒 事宜	0
10分钟之后提醒我关闭屏幕	Alarm-Update	10 分钟 之后 提醒 我 关闭 屏幕	0
记得提醒我下午5点送孩子去舞蹈班	Alarm-Update	记得 提醒 我 下午 5 点送 孩子 去 舞蹈班	0
能否明天提醒我送货	Alarm-Update	能否 明天 提醒 我 送货	0
将2月10号下午4点的提醒改到下午2点提醒	Alarm-Update	将 2 月 10 号 下午 4 点 的 提醒 改 到 下午 2 点 提醒	0
6:30建立提醒洗澡	Alarm-Update	6 : 30 建立 提醒 洗澡	0
提醒我下午6点做饭的闹钟	Alarm-Update	提醒 我 下午 6 点 做饭 的 闹钟	0
记得在4月10号提醒我报名acp考试	Alarm-Update	记得 在 4 月 10 号 提醒 我 报名 acp 考试	0
帮我将6点的闹钟修改成每隔10分钟	Alarm-Update	帮 我 将 6 点 的 闹钟 修改 成 每隔 10 分钟	0
今天晚上7:25提醒我参加钉钉会议可以不	Alarm-Update	今天 晚上 7 : 25 提醒 我 参加 钉 钉 会议 可以 不	0
是否已经将5号的提醒改为9号提醒	Alarm-Update	是否 已经 将 5 号 的 提醒 改为 9 号 提醒	0
周一上午10点验车的闹钟帮我设置一下。	Alarm-Update	周一 上午 10 点验 车 的 闹钟 帮 我 设置 一下 。	0
提醒我13号晚上8点给孩子讲故事的行程。	Alarm-Update	提醒 我 13 号 晚上 8 点 给 孩子 讲故事 的 行程 。	0
创建周二上午8点带宝宝去打预防针的日程	Alarm-Update	创建 周二 上午 8 点带 宝宝 去 打预防针 的 日程	0
设置3月29号8:50的闹钟	Alarm-Update	设置 3 月 29 号 8 : 50 的 闹钟	0
你帮我调一个明天下午7点的闹铃	Alarm-Update	你 帮 我 调 一个 明天 下午 7 点 的 闹铃	0
5月30号不用提醒我去考试了	Alarm-Update	5 月 30 号 不用 提醒 我 去 考试 了	0
麻烦帮我制定个16号早上8点去听课的闹钟。	Alarm-Update	麻烦 帮 我 制定 个 16 号 早上 8 点去 听课 的 闹钟 。	0
现在给我设一个后天2:00的闹钟	Alarm-Update	现在 给 我 设 一个 后天 2 : 00 的 闹钟	0
可以不可以新增备忘录11月13号给员工发工资	Alarm-Update	可以 不 可以 新增 备忘录 11 月 13 号 给 员工 发工资	0
在十点的时候响铃，我要抢演唱会门票	Alarm-Update	在 十点 的 时候 响铃 ， 我要 抢 演唱会 门票	0
请将今天上午的备忘录修改成上午	Alarm-Update	请 将 今天上午 的 备忘录 修改 成 上午	0
拜托给我新建一个明天早上八点的闹钟	Alarm-Update	拜托 给 我 新建 一个 明天 早上 八点 的 闹钟	0
6月10号上午的备忘录是上班么	Alarm-Update	6 月 10 号 上午 的 备忘录 是 上班 么	0
今天晚上八点的闹钟去遛狗	Alarm-Update	今天 晚上 八点 的 闹钟 去 遛狗	0
设置周一早上6点起床赶作业的闹钟。	Alarm-Update	设置 周一 早上 6 点 起床 赶 作业 的 闹钟 。	0
7号去滑冰的提醒新建好了么	Alarm-Update	7 号 去 滑冰 的 提醒 新建 好 了 么	0
请问可以帮我将5月1号的备忘录修改成每天9点提醒	Alarm-Update	请问 可以 帮 我 将 5 月 1 号 的 备忘录 修改 成 每天 9 点 提醒	0
你可以给我定一个三月二十九号早上六点的闹钟吗	Alarm-Update	你 可以 给 我定 一个 三月 二十九 号 早上 六点 的 闹钟 吗	0
记得提醒我下午6点去蛋糕店拿蛋糕	Alarm-Update	记得 提醒 我 下午 6 点去 蛋糕店 拿 蛋糕	0
麻烦帮我制定下明天下午18点练习古筝的闹铃。	Alarm-Update	麻烦 帮 我 制定 下 明天 下午 18 点 练习 古筝 的 闹铃 。	0
设置明天6点带孩子剪头发的日程	Alarm-Update	设置 明天 6 点带 孩子 剪头发 的 日程	0
明天提醒我下午两点钟去接妹妹	Alarm-Update	明天 提醒 我 下午 两点钟 去 接 妹妹	0
定一个后天下午2点去看画展的闹钟。	Alarm-Update	定 一个 后天 下午 2 点去 看 画展 的 闹钟 。	0
快帮我定一个7号下午1点半踢足球的闹钟。	Alarm-Update	快帮 我定 一个 7 号 下午 1 点半 踢足球 的 闹钟 。	0
提醒我周四晚上8点去买芒果吃。	Alarm-Update	提醒 我 周四 晚上 8 点去 买 芒果 吃 。	0
闹钟请不要在6点响了，我想9点再叫我起床	Alarm-Update	闹钟 请 不要 在 6 点响 了 ， 我 想 9 点 再 叫 我 起床	0
将明天八点提醒我去买奶改成十点可以不	Alarm-Update	将 明天 八点 提醒 我 去 买奶 改成 十点 可以 不	0
取消七点叫醒我的提醒	Alarm-Update	取消 七点 叫醒 我 的 提醒	0
我现在想要删除7月7号下午三点的那个提醒	Alarm-Update	我 现在 想要 删除 7 月 7 号 下午 三点 的 那个 提醒	0
赶紧帮我设定8号下午4点去泰国度假的提醒。	Alarm-Update	赶紧 帮 我 设定 8 号 下午 4 点去 泰国 度假 的 提醒 。	0
6月17号的时候建立提醒在下午7点去公司更换灯泡	Alarm-Update	6 月 17 号 的 时候 建立 提醒 在 下午 7 点去 公司 更换 灯泡	0
你是不是已经删除了我3月1号上午的提醒	Alarm-Update	你 是不是 已经 删除 了 我 3 月 1 号 上午 的 提醒	0
一个小时之后提醒我看钉钉	Alarm-Update	一个 小时 之后 提醒 我 看 钉 钉	0
提醒我小剧场在晚上8:30开会	Alarm-Update	提醒 我 小剧场 在 晚上 8 : 30 开会	0
提醒我吃药的那个提醒可以改成间隔6个小时提醒一次吗	Alarm-Update	提醒 我 吃药 的 那个 提醒 可以 改成 间隔 6 个 小时 提醒 一次 吗	0
定制明天早上5:00的闹钟	Alarm-Update	定制 明天 早上 5 : 00 的 闹钟	0
明天下午公司要开例会，提醒我一下	Alarm-Update	明天 下午 公司 要开 例会 ， 提醒 我 一下	0
帮我设置一个28天后去敬老院的日程	Alarm-Update	帮 我 设置 一个 28 天后 去 敬老院 的 日程	0
能不能把今天下午的闹铃全部删除	Alarm-Update	能 不能 把 今天下午 的 闹铃 全部 删除	0
添一个明天早上8点的闹钟	Alarm-Update	添 一个 明天 早上 8 点 的 闹钟	0
是将今天下午七点的闹钟删除	Alarm-Update	是 将 今天下午 七点 的 闹钟 删除	0
新增闹钟明天早上八点	Alarm-Update	新增 闹钟 明天 早上 八点	0
10分钟之后的那个提醒改成50分钟后提醒	Alarm-Update	10 分钟 之后 的 那个 提醒 改成 50 分钟 后 提醒	0
新建提醒5月20号去准备礼物	Alarm-Update	新建 提醒 5 月 20 号 去 准备 礼物	0
5号9点的那个闹铃定好了吗	Alarm-Update	5 号 9 点 的 那个 闹铃 定 好了吗	0
快点帮我定一个今天下午4点去医院找刘大夫的闹钟。	Alarm-Update	快点 帮 我定 一个 今天下午 4 点去 医院 找 刘大夫 的 闹钟 。	0
你要在下午五点提醒我买衣服	Alarm-Update	你 要 在 下午 五点 提醒 我 买 衣服	0
请在6:00建立备忘录淘宝付尾款	Alarm-Update	请 在 6 : 00 建立 备忘录 淘宝 付 尾款	0
后天晚上10点闹钟你定好了吗	Alarm-Update	后天 晚上 10 点 闹钟 你定 好了吗	0
明天下午9点定一个闹钟	Alarm-Update	明天 下午 9 点定 一个 闹钟	0
我想要增加一个3月3号去广州参加会议的备忘录	Alarm-Update	我 想要 增加 一个 3 月 3 号 去 广州 参加 会议 的 备忘录	0
你能帮我开启周一2点10分的闹铃吗	Alarm-Update	你 能 帮 我 开启 周一 2 点 10 分 的 闹铃 吗	0
在3月10号叫我去湖南	Alarm-Update	在 3 月 10 号叫 我 去 湖南	0
请你删除明天上午和下午所有的闹铃	Alarm-Update	请 你 删除 明天 上午 和 下午 所有 的 闹铃	0
请帮我把2月2号和5月10号的日程打开	Alarm-Update	请 帮 我 把 2 月 2 号 和 5 月 10 号 的 日程 打开	0
能不能设置成连续20天提醒我签到	Alarm-Update	能 不能 设置 成 连续 20 天 提醒 我 签到	0
我不要闹钟在今天下午22点响起	Alarm-Update	我 不要 闹钟 在 今天下午 22 点 响起	0
请将7月1号和7月2号的提醒删除	Alarm-Update	请 将 7 月 1 号 和 7 月 2 号 的 提醒 删除	0
4月15号以后的日程都取消	Alarm-Update	4 月 15 号 以后 的 日程 都 取消	0
可不可以在11月10号提醒我11号是光棍节	Alarm-Update	可不可以 在 11 月 10 号 提醒 我 11 号 是 光棍节	0
提醒我5月24号上午8点上班。	Alarm-Update	提醒 我 5 月 24 号 上午 8 点 上班 。	0
明天11:10的时候请你不要提醒我问军哥消费等级多少？	Alarm-Update	明天 11 : 10 的 时候 请 你 不要 提醒 我 问军哥 消费 等级 多少 ？	0
现在可以帮我将4月20号的备忘录修改成4月29号吗？	Alarm-Update	现在 可以 帮 我 将 4 月 20 号 的 备忘录 修改 成 4 月 29 号 吗 ？	0
删掉星期六上午所有的闹钟	Alarm-Update	删掉 星期六 上午 所有 的 闹钟	0
提醒我周末上午8点20去干洗店。	Alarm-Update	提醒 我 周末 上午 8 点 20 去 干洗店 。	0
备忘录明天下午三点的那个你建好了没有	Alarm-Update	备忘录 明天 下午 三点 的 那个 你 建好 了 没有	0
4月10号下午的备忘录全部删除	Alarm-Update	4 月 10 号 下午 的 备忘录 全部 删除	0
将明天下午3点前交付文件的行程设置一下。	Alarm-Update	将 明天 下午 3 点前 交付 文件 的 行程 设置 一下 。	0
11点的闹钟可以不可以延迟一个小时再响	Alarm-Update	11 点 的 闹钟 可以 不 可以 延迟 一个 小时 再响	0
只将7号晚上的备忘录删除可以吗	Alarm-Update	只 将 7 号 晚上 的 备忘录 删除 可以 吗	0
记得明天提醒我后天登陆网页查看数据	Alarm-Update	记得 明天 提醒 我 后天 登陆 网页 查看 数据	0
我想要你在10月7号叫我给我女儿买奶粉	Alarm-Update	我 想要 你 在 10 月 7 号叫 我 给 我 女儿 买 奶粉	0
间隔十分钟提醒我一次签到	Alarm-Update	间隔 十分钟 提醒 我 一次 签到	0
26号上午9点去看家具的闹钟帮我定下。	Alarm-Update	26 号 上午 9 点去 看 家具 的 闹钟 帮 我 定下 。	0
创建27号带孩子去动物园的日程	Alarm-Update	创建 27 号 带 孩子 去 动物园 的 日程	0
记得提醒我关灯在晚上10点的时候	Alarm-Update	记得 提醒 我 关灯 在 晚上 10 点 的 时候	0
帮忙将7月10号的提醒，然后新建一个4月1号去见网友的提醒	Alarm-Update	帮忙 将 7 月 10 号 的 提醒 ， 然后 新建 一个 4 月 1 号 去 见 网友 的 提醒	0
打开明早7:30带饭卡这个日程	Alarm-Update	打开 明早 7 : 30 带 饭卡 这个 日程	0
请建一个备忘录12月10号给妈妈过生日	Alarm-Update	请建 一个 备忘录 12 月 10 号 给 妈妈 过生日	0
帮我记一下今天晚上6点去上晚自习	Alarm-Update	帮 我 记 一下 今天 晚上 6 点去 上 晚自习	0
